char_ar,char_en,char1_ar,char2_ar,char3_ar,char1_en,char2_en,char3_en,plate_no,price,class,plate_no_length,similar_digits,sepcial_date,saudi_tribes,One Digit,Two Digits (Same),Two Digits (Different),Three Digits (Same),Three Digits (Different),Four Digits (Same),Four Digits (Different),emergency_no,in_order,reversed_order,same_middles_no,plaindromic_no,same_first_last_no,same_two_sides,one_digit_zero,one_digit_one,one_digit_two,one_digit_three,one_digit_four,one_digit_five,one_digit_six,one_digit_seven,one_digit_eight,one_digit_nine,is_triple_letters,is_one_letters,First_Third_Match,is_sequence,Contains_Tribe,contains_special_words,contains_special_cars,connect_12,connect_23,combined_word,word_freq_score,first_name_rank,result
و س ع,E S U,و,س,ع,U,S,E,600,20000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وسع,71.22519413287317,45.79613095238096,True
و س ل,L S U,و,س,ل,U,S,L,77,31000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وسل,23.81363244176013,0.0,True
و س م,Z S U,و,س,م,U,S,Z,78,32000,,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وسم,61.94995685936152,66.48065476190477,True
و س ن,N S U,و,س,ن,U,S,N,2,47000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وسن,42.40724762726488,93.15476190476193,True
و س ن,N S U,و,س,ن,U,S,N,33,60000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وسن,42.40724762726488,93.15476190476193,True
و س ه,H S U,و,س,ه,U,S,H,212,15000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وسه,0.0,0.0,True
و س و,U S U,و,س,و,U,S,U,61,22000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,وسو,28.77480586712684,0.0,True
و ص ب,B X U,و,ص,ب,U,X,B,831,15000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وصب,34.77135461604831,0.0,True
و ص ح,J X U,و,ص,ح,U,X,J,119,20000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وصح,48.36065573770492,0.0,True
و ص ح,J X U,و,ص,ح,U,X,J,711,12000,,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وصح,48.36065573770492,0.0,True
و ص د,D X U,و,ص,د,U,X,D,656,6500,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وصد,29.16307161345988,0.0,True
و ط ب,B T U,و,ط,ب,U,T,B,701,15000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وطب,48.01553062985332,0.0,True
و ط س,S T U,و,ط,س,U,T,S,977,3500,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وطس,0.0,0.0,True
و ط ط,T T U,و,ط,ط,U,T,T,979,6000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وطط,0.0,0.0,True
و ط م,Z T U,و,ط,م,U,T,Z,14,20000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وطم,0.0,0.0,True
و ط م,Z T U,و,ط,م,U,T,Z,666,90500,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وطم,0.0,0.0,True
و ط ن,N T U,و,ط,ن,U,T,N,87,200000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وطن,88.52459016393442,0.0,True
و ط ن,N T U,و,ط,ن,U,T,N,766,300000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وطن,88.52459016393442,0.0,True
و ط و,U T U,و,ط,و,U,T,U,131,20000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,وطو,0.0,0.0,True
و ط و,U T U,و,ط,و,U,T,U,450,12000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,وطو,0.0,0.0,True
و ع أ,A E U,و,ع,أ,U,E,A,66,29000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وعأ,0.0,0.0,True
و ع د,D E U,و,ع,د,U,E,D,186,11000,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وعد,83.43399482312338,97.17261904761904,True
و ع ر,R E U,و,ع,ر,U,E,R,560,29500,,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وعر,18.0327868852459,0.0,True
و ع ن,N E U,و,ع,ن,U,E,N,700,9900,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وعن,92.45038826574633,1.8973214285714284,True
و ق ع,E G U,و,ق,ع,U,G,E,22,37000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وقع,89.64624676445212,0.0,True
و ق ل,L G U,و,ق,ل,U,G,L,400,15000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وقل,82.3123382226057,0.0,True
و ق ن,N G U,و,ق,ن,U,G,N,5,60000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,وقن,0.0,0.0,True
و ق ه,H G U,و,ق,ه,U,G,H,60,40000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وقه,22.131147540983605,0.0,True
و ك ح,J K U,و,ك,ح,U,K,J,151,15000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وكح,0.0,0.0,True
و ك ر,R K U,و,ك,ر,U,K,R,41,15000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وكر,37.01466781708369,23.8467261904762,True
و ك ر,R K U,و,ك,ر,U,K,R,44,18000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وكر,37.01466781708369,23.8467261904762,True
و ك ر,R K U,و,ك,ر,U,K,R,332,11000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وكر,37.01466781708369,23.8467261904762,True
و ك س,S K U,و,ك,س,U,K,S,2,105000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وكس,14.926660914581536,0.0,True
و ك ع,E K U,و,ك,ع,U,K,E,515,9500,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وكع,0.0,0.0,True
و ك ك,K K U,و,ك,ك,U,K,K,535,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وكك,0.0,0.0,True
و ك ك,K K U,و,ك,ك,U,K,K,844,10000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وكك,0.0,0.0,True
و ك ن,N K U,و,ك,ن,U,K,N,488,5000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,وكن,80.62985332182916,0.0,True
و ل ب,B L U,و,ل,ب,U,L,B,87,25000,,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ولب,18.593615185504746,0.0,True
و ل د,D L U,و,ل,د,U,L,D,3,55000,,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ولد,91.54443485763588,97.32142857142856,True
و ل س,S L U,و,ل,س,U,L,S,14,16000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ولس,0.0,0.0,True
و ل س,S L U,و,ل,س,U,L,S,255,9000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ولس,0.0,0.0,True
و ل ص,X L U,و,ل,ص,U,L,X,88,22000,,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ولص,0.0,0.0,True
و ل ط,T L U,و,ل,ط,U,L,T,46,13000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ولط,0.0,0.0,True
و ل ط,T L U,و,ل,ط,U,L,T,86,26000,,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ولط,0.0,0.0,True
و ل ق,G L U,و,ل,ق,U,L,G,636,4000,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,ولق,0.0,0.0,True
